Date,Open,High,Low,Adj Close,Volume,sma,rsi,ma,std_dev,upperband,lowerband,EMA12,EMA26,MACD,Signal_Line,MACD_Histogram,Close,CloseY
2023-10-30,531,534,528,524.7460938,21404842,538.9,53.9683,538.9,10.2798,559.4596,518.3404,539.0919073,539.7183886,-0.626481246,0.360300873,-0.986782119,532,529
2023-10-31,535,535,527,521.7869263,25667058,539.2,52.3438,539.2,9.8707,558.9414,519.4586,537.5393062,538.9244338,-1.385127663,0.011215166,-1.396342828,529,528
2023-11-01,533,533,527,520.8005371,13603347,538.95,47.8992,538.95,10.0968,559.1436,518.7564,536.0717206,538.1152165,-2.043495908,-0.399727049,-1.643768859,528,547
2023-11-02,536,547,535,539.5415039,29401438,539.85,56.7164,539.85,9.9645,559.779,519.921,537.7529944,538.7733486,-1.020354266,-0.523852492,-0.496501773,547,549
2023-11-03,547,549,545,541.5142212,15426176,541.3,61.4173,541.3,8.986,559.272,523.328,539.4833029,539.5308784,-0.047575438,-0.428597082,0.381021644,549,550
2023-11-06,553,556,550,542.5006104,29215201,542.4,59.1667,542.4,8.6109,559.6218,525.1782,541.1012563,540.3063689,0.794887466,-0.183900172,0.978787638,550,555
2023-11-07,552,555,550,547.4324341,14777790,543.55,59.5041,543.55,8.6844,560.9188,526.1812,543.2395246,541.394786,1.844738603,0.221827583,1.62291102,555,556
2023-11-08,550,557,550,548.4187622,15314834,544.15,55.4545,544.15,9.1207,562.3914,525.9086,545.2026746,542.4766537,2.726020962,0.722666259,2.003354703,556,557
2023-11-09,551,557,551,549.4051514,13165684,544.5,53.3333,544.5,9.4841,563.4682,525.5318,547.0176478,543.5524571,3.465190662,1.27117114,2.194019523,557,557
2023-11-10,555,557,554,549.4051514,12994933,544.7,51.9608,544.7,9.7122,564.1244,525.2756,548.5533943,544.5485714,4.004822871,1.817901486,2.186921385,557,571
2023-11-13,579,580,571,563.2142944,43866014,546,62.037,546,11.3555,568.711,523.289,552.0067182,546.5079365,5.498781747,2.554077538,2.944704209,571,572
2023-11-14,576,576,571,564.2006226,21568576,547.05,60.1942,547.05,12.7299,572.5098,521.5902,555.0826077,548.3962375,6.686370249,3.38053608,3.305834169,572,581
2023-11-15,583,583,575,573.0778809,50305088,549.1,70.297,549.1,14.6858,578.4716,519.7284,559.0698989,550.811331,8.258567847,4.356142434,3.902425414,581,583
2023-11-16,581,583,578,575.0506592,28291435,550.95,69.0722,550.95,16.4939,583.9378,517.9622,562.7514529,553.1956769,9.555776019,5.396069151,4.159706868,583,580
2023-11-17,579,583,579,572.0914917,22031704,552.15,63.3333,552.15,17.709,587.568,516.732,565.4050755,555.1811823,10.22389324,6.361633967,3.862259268,580,577
2023-11-20,576,579,575,569.1324463,22010114,553.8,70.3704,553.8,18.4322,590.6644,516.9356,567.18891,556.797391,10.39151905,7.167610984,3.223908067,577,585
2023-11-21,582,585,581,577.0233765,35921706,555.85,73.0337,555.85,19.5321,594.9142,516.7858,569.9290777,558.8864731,11.04260459,7.942609705,3.099994883,585,577
2023-11-22,576,579,574,569.1324463,21969125,557.5,67.0103,557.5,19.8693,597.2386,517.7614,571.0169119,560.2282159,10.78869605,8.511826975,2.276869079,577,578
2023-11-23,574,578,574,570.1188354,14486134,559.85,77.6471,559.85,19.3425,598.535,521.165,572.0912332,561.5446443,10.54658884,8.918779348,1.627809493,578,575
2023-11-24,577,578,574,567.159729,10058969,561.95,74.4186,561.95,18.5372,599.0244,524.8756,572.5387358,562.5413373,9.997398418,9.134503162,0.862895256,575,568
2023-11-27,573,577,568,560.255127,18528520,563.75,69.5652,563.75,17.1736,598.0972,529.4028,571.8404687,562.9456827,8.894785996,9.086559729,-0.191773733,568,575
2023-11-28,565,576,565,567.159729,26343906,566.05,73.9583,566.05,15.247,596.544,535.556,572.3265505,563.8385951,8.487955341,8.966838851,-0.47888351,575,574
2023-11-29,578,579,570,566.1733398,24868842,568.35,73.9583,568.35,12.4108,593.1716,543.5284,572.5840042,564.5912918,7.992712459,8.772013573,-0.779301114,574,577
2023-11-30,576,577,570,569.1324463,47192647,569.85,68.75,569.85,11.472,592.794,546.906,573.2633882,565.5104553,7.752932851,8.568197429,-0.815264577,577,579
2023-12-01,573,579,573,571.1051636,28051165,571.35,68.75,571.35,10.5245,592.399,550.301,574.1459439,566.5096809,7.636262983,8.38181054,-0.745547556,579,574
2023-12-04,582,582,571,566.1733398,26847171,572.55,64.2857,572.55,9.2536,591.0572,554.0428,574.123491,567.0645193,7.058971628,8.117242757,-1.058271129,574,570
2023-12-05,571,572,567,562.2279053,22229723,573.3,59.0361,573.3,8.3168,589.9336,556.6664,573.4891077,567.2819623,6.207145392,7.735223284,-1.528077893,570,570
2023-12-06,568,575,568,562.2279053,21518089,574,58.5366,574,7.3126,588.6252,559.3748,572.9523219,567.4832985,5.469023464,7.28198332,-1.812959856,570,566
2023-12-07,570,573,566,558.2824097,20840397,574.45,55.2941,574.45,6.4357,587.3214,561.5786,571.8827339,567.3734245,4.509309435,6.727448543,-2.218139108,566,570
2023-12-08,574,577,570,562.2279053,33507214,575.1,57.3034,575.1,5.098,585.296,564.904,571.5930826,567.5679857,4.025096912,6.186978217,-2.161881305,570,574
2023-12-11,572,575,570,566.1733398,27378610,575.25,51.8987,575.25,5.0145,585.279,565.221,571.9633776,568.0444312,3.918946395,5.733371853,-1.814425457,574,578
2023-12-12,580,581,575,570.1188354,29403010,575.55,53.6585,575.55,4.9892,585.5284,565.5716,572.8920887,568.7818807,4.110207997,5.408739081,-1.298531085,578,577
2023-12-13,576,579,576,569.1324463,22977731,575.35,47.2973,575.35,4.8371,585.0242,565.6758,573.5240751,569.3906303,4.133444773,5.15368022,-1.020235447,577,582
2023-12-14,581,582,579,577.0645752,39409958,575.3,49.3506,575.3,4.7584,584.8168,565.7832,574.8280635,570.3246577,4.50340584,5.023625344,-0.520219504,582,585
2023-12-15,585,586,580,580.0391846,54323262,575.55,53.2468,575.55,5.1348,585.8196,565.2804,576.3929768,571.4117201,4.981256752,5.015151625,-0.033894874,585,585
2023-12-18,579,585,577,580.0391846,26122277,575.95,55.4054,575.95,5.5486,587.0472,564.8528,577.7171342,572.4182593,5.29887491,5.071896282,0.226978628,585,585
2023-12-19,588,588,580,580.0391846,28254292,575.95,50,575.95,5.5486,587.0472,564.8528,578.8375751,573.3502401,5.487335007,5.154984027,0.33235098,585,585
2023-12-20,587,587,583,580.0391846,38121456,576.35,56.8966,576.35,5.9052,588.1604,564.5396,579.7856405,574.2131853,5.572455197,5.238478261,0.333976936,585,577
2023-12-21,577,579,575,572.1069946,24923414,576.3,49.2308,576.3,5.8947,588.0894,564.5106,579.3570804,574.419616,4.937464403,5.17827549,-0.240811086,577,582
2023-12-22,582,582,579,577.0645752,18690214,576.65,55.2239,576.65,6.0199,588.6898,564.6102,579.7636834,574.9811259,4.782557492,5.09913189,-0.316574398,582,581
2023-12-25,582,585,580,576.0730591,9548143,577.3,60.6557,577.3,5.7317,588.7634,565.8366,579.953886,575.4269685,4.526917519,4.984689016,-0.457771497,581,586
2023-12-26,583,586,582,581.0306396,16094308,577.85,59.322,577.85,6.0199,589.8898,565.8102,580.8840574,576.210156,4.673901385,4.92253149,-0.248630104,586,592
2023-12-27,587,592,586,586.9798584,33401336,578.75,64.0625,578.75,6.719,592.188,565.312,582.5942024,577.3797741,5.214428331,4.980910858,0.233517473,592,593
2023-12-28,592,593,589,587.9713135,25514849,579.55,62.9032,579.55,7.416,594.382,564.718,584.1950943,578.5368278,5.658266498,5.116381986,0.541884512,593,593
2023-12-29,589,593,589,587.9713135,18416318,580.25,61.6667,580.25,7.9992,596.2484,564.2516,585.5496952,579.6081739,5.941521284,5.281409846,0.660111439,593,593
